Id	name	popularity	modularity_class	rol	betweenesscentrality
6tb3j9CDb60zsHm1lN8K02	Chicks Luv Us	26	9	role_3	375509535
7mNBit6W1boNnvOSVQCB8h	David Herrero	26	9	role_0	439375387
5DiWWjeKsgKdzRuccCZeBS	Nachotheplug	26	7	role_3	190669321
0YSvkYYbu18RTZpK3cUP6i	Bassel Darwish	26	9	role_1	1388855065
7aFGaDTh36aO1lIkCEwuQK	BRIIAN DJ	26	7	role_2	2235201181
3xxTHOKHoKoGOVgk1xPUxq	Farovi	26	7	role_2	38072307313
5rATH049aVcH3W1RIoiU1g	Dmitri Saidi	26	9	role_3	8776276
5nDVsNj4oi3OL8fkRahtj6	Julioko	26	0	role_2	8254355291
4wShOgYAKFtg2grzqostEI	Umberto Pagliaroli	26	9	role_3	8252494
6TBAsT2jRzr5rliFD8Oggj	JuancaRMX	26	7	role_4	28242026
0ipSB6Z9hk2SLLh07tLYNL	Tyson O'brien	26	9	role_0	0
6W3uho4uDQoG7FEE5v7aDB	Emiliano nahuel	26	7	role_4	886862883
3skzK7Q4ZPhTmVq74m0P8K	LA SESENTA	26	0	role_2	3226112
5oajjKp49V0hJotW0BRJ6V	Brian Remix	26	7	role_2	457283606
05me8eoZwY5DPqX8MjszcR	DJ Adri Fuentes	26	7	role_2	432365655
1G5XkuGkIBMQYVjgXhjLWy	Bastian la Amenaza	26	0	role_2	81445236792
5raNIaVIHM6E6McHsRxS41	Juanc Rmx	26	7	role_2	405857543
4APa475CJHe1hDgX9Tybu8	JCK Music	26	0	role_0	93467006
6bG8DGRTEhihRP8tz46IC1	Dj Loke	26	7	role_1	110241793
25KJxQHTw8Tm0nTmTTNDQe	Bobicraft	25	2	role_2	2928110398
5TeRqs1qWwhLIti83vRywf	Los Eleven	25	5	role_3	349982252
2ZdfxuECdx0uUU8QZ0hpEl	La Fe Norteña	25	4	role_1	683243646
1YaX7DLkHfgOtxEBlyoZX4	Matias Candia	25	7	role_4	107204905
47h0Mk4rvGqKNCDxIObxX7	El Verdadero	25	7	role_3	1861524315
6WW0YTB3HN575i1RIwNZhR	Kario & Yaret	25	5	role_3	2040478852
5Mm1kH3hYXtxTGrOI98Dmj	Lisux	25	5	role_3	21231291723
4kkuyWmpashrooyOFvHX2m	Chocolate Remix	25	1	role_0	6670053858
33jFO9W9LzOFYLwdPcs97O	Chiki Wanted	25	7	role_5	26841228255
4a7cw4ZW3Kgz4lM3KJUMzQ	Tehsinapsis	25	2	role_2	30521027
5C3SdMOqNhqFK56m6JTVp4	Baby Plug	25	8	role_0	238418574
5Gc3h7r4iV94WZYozevgYT	Cuarteto de Oro	25	1	role_2	159272193
6vbWy2UCUpsy6nalRVzbhc	Lil Quill	25	8	role_1	492418168
5PDgLqcjqJ6UCvy0twzoMJ	Pasandola Bomba	25	7	role_3	53964233
47DOjktSX29lKnLkLitDL0	Verano del 98	25	1	role_1	1895962031
7FDBAl9r1heL5i3YBgdMVE	La Bartola	25	7	role_2	890393956
5J7o47wyT1cQOkHPFwzq4X	VaniaJoplin	25	7	role_0	300477992
417ZD7de71arr4uRiyPAi3	Rhino	25	7	role_3	5639311158
7MiCCsU0JNhT6Q0vPlvt5o	Lautaro Monzon	25	7	role_4	268733622
4fyN4JTorBKNkT985RH0Zr	Frazier Trill	25	8	role_0	71273169
7fiATR2uusqUSKnu2sOqbH	Saile	25	7	role_4	4251797922
27pMOKeO9n2qi5SgdfJ9Qh	Mm la Diferencia	25	0	role_3	609662363
12bHqR5ggtW3Y9C7oPmwL2	Antss	25	9	role_0	55511213
3uvuXrgd8H5Gwnubvtm0sk	Kofla	25	9	role_0	4985638545
59m7b8FHdw1hWXmFeTNx1v	Lucas Bahr	25	9	role_5	707241246
7n5VjDNd00Hy0ZDEGn0erB	Jamback	25	9	role_0	59879984
5OaiBoXYlZPFA7loZJUABy	Kriz Flow	25	0	role_4	1121932065
5Afyw95iiiAg0cpCU0EwoJ	Juan Valencia	25	9	role_2	531896486
2fIh34wxqmVymrrJRjxbdZ	Alex Sobre A	25	0	role_3	651721821
5QiWu6mjOJDDSrtQUHGw0G	Bre3lement	25	9	role_3	8500911
7tlWSdfSZgYPvlF71FgCCI	Grupo Kien	24	3	role_2	1504173069
7yhL4RkE2nyAXLxt76yKqZ	Guido Messina	24	1	role_1	1420471961
19cJmmJHLQklVrUkI8Y9oo	Fabian Riveros	24	0	role_3	1009923941
2irvIOnNBtm2lPHz9PyUVh	Claudio Toledo	24	1	role_4	37976404
7BxGo6C3TLVWkQhBso7ERD	Malakate	24	1	role_1	22042732
2QYXGsGUckDsGG7p7kojnU	El Original	24	7	role_3	1305290584
10IxurTiAiRppIUcayF5iV	Jordy Jill	24	5	role_5	2166106242
4soieU4IFUQEcYULczxzFa	Paula Maffia	24	1	role_0	1978558846
28n5SobVPfbV8Slvgn5WUX	Vale Cuatro	24	1	role_2	3286819315
4ZNcltQViSllbzSCeYAbSJ	Talented Broke Boys	24	7	role_5	764365351
4aTlzwTjIzgWcMMdbBVuzj	Golden Boyz	24	7	role_2	222222
4ZYHm7WjiSdS8qPBC1Zked	Kugar	24	7	role_5	4251474196
2TUXDsXCXDnpVEZ3lvyVWF	Cumbia Trampa	24	7	role_4	4692367187
2uc2B4TbqCMitU3eCBGp5U	Kiddbrevis	24	0	role_3	13004853326
7kqERaGAimGwlTeRWY3ITr	Natanael Segovia	24	7	role_2	533500148
09n9hCHJv6V77TT9oUlKjL	Gero Laiker	24	7	role_3	3148718684
3grp03ql2h9QCmUhtPR5Vn	Touch Down Production	24	7	role_4	2914237712
5DzKRZ5iPkrWEtsDGTPpDN	Chuki 2g	24	7	role_5	1478963505
3uuAdAghYzgytUdLDQUHZ2	RSquared	24	9	role_1	526179378
18tnRnqNFdLZDeJUDb91gw	Roberto Cein	24	2	role_2	0
7FqzRG8AeQqxvvhoW6wOZt	Jony DJ	24	7	role_4	4440110968
7sO3FPEMwlXgWb2QqubP7x	Scxlvry	24	7	role_3	1248937993
3ycdNHDlAbsOcgoVUTN3ec	CHIARA	24	7	role_4	10070404061
1lDbjaD50tkeLZnqAMtU1i	Cla$$ & JCult	24	9	role_5	505811759
31yqUKDLuRIRp6WrGHijf9	Taurus	24	8	role_5	25266207
1vzCgfQRAtr9tAlzR9LfGI	ELI DJ	24	7	role_2	1583486952
5mftH8SeGXpILqHYWYyUW7	Jared	24	0	role_3	947158864
47LeSViBakxCTkCjQ1NYdt	Matt Sebastian	24	7	role_2	520482267
2t1ZsbDZvUzguvptvRZvpn	Axel Martinez	24	7	role_1	77842923
4ogfAjO3SzXK1Bx4V3AqtF	Luca rmx	24	7	role_2	702201823
7xsXCvnZg6qxRNceJZoPZI	FPR	23	7	role_2	16649283931
7uS0OYJ72fRQDd8RZEo4J0	Zion	23	5	role_3	110868737
3Sn84xAMEywyp301eVfkbO	León Picarón	23	2	role_2	4557588
68605Nj80pgfMzs2fr8fZs	Valen Etchegoyen	23	7	role_3	1054756143
6wuzNUAcMay9iseGgrRzAQ	Me Dicen Fideo	23	7	role_1	4946465721
7qb7GETqwEFCp2l4rdDgOH	Pepo Lara	23	1	role_2	32921969
1X3ZWrofyvyRd5OEr4z5B2	Juanitho Pleiin	23	0	role_1	1637544348
3AYQvCUh7iwfd5kz8UEc4I	SpreenDMC	23	2	role_1	513472122
0cuYuVmuGLzci1iagOtAhS	Lalito Aimar	23	7	role_5	1019548146
5YhPaiXN8biK8is4uCvcJ6	ANATTA	23	9	role_0	2638218298
3H6WA8IgVnCh9jGbcddPIC	Despre	23	7	role_4	6802093318
4vhqcVj9Z97OmzOY9ha2Ho	Enero	23	7	role_4	422306409
0FzOmS3PiHCFvcOKxQQ22S	vriinigga	23	7	role_3	330249727
3FBRmXeo3xCgV6TxnLnJsA	My Life	23	7	role_3	10883604522
6LAFFVSbnH98HCIvehSG6c	Yung Sinn	23	8	role_0	3713455
6CQEcdCb4eIWDQPxCFfFRN	Angel Heredia	23	9	role_3	657752298
3bymkCTpYLYR9ZvESwhqki	Mayquel 5stars	23	7	role_0	148542846
3PL0p0lz1H6GhDbLIv4QKY	Los Konsagrados	23	7	role_2	90909
7bca0jrEcYw3lqIHQp3wl2	Ramon Bedoya	23	9	role_2	56132966
3qF0ED743wVKc9fW9gOfDL	Biemmvggnus	23	0	role_2	247944313
18aGvJXF2wqZcnFKByVvDl	J.Maxi	23	0	role_2	12402711605
1Iduln9qYbj41kvHf9yDJb	Marco Tropeano	23	9	role_3	284954762
28eQwvrKWHqRACUQ9FQRfZ	Trallez	23	9	role_2	133898173
3HRVazmDQL8MtCwjxKHGq8	Mene	23	9	role_1	2239644942
3kUJgorijrs0D93HZTbr0m	Tommy Foald	23	0	role_2	126552761
0yUBGJTrWtqgoAsRP85xE7	Markito Glock	23	0	role_2	165794129
2p0ZRhfSrgGcOHWJ2aExzW	Juan FLP	23	7	role_4	375980702
4oqS2lS8atL3RlsMe66lol	Mike Marino	23	10	role_0	45413
5aPQqK27TOsn1jEmLKB3Dp	BRONE	23	7	role_4	550226741
6U8z4QxCPeuJrC7EXUr1vy	elmasstio	23	0	role_2	157440058
0bu2lCKbDtDq1uKlgtMJ1o	LemonSouldj	23	9	role_3	1728900897
3kTyCE7R8gMf7Ms1S1IpCR	Willyrex	22	2	role_2	715133634
1ku8P7nRp6RZevarbprvB6	Los De Akino	22	3	role_2	206084057
3GKA6SWiCvWlp0aF7e1HPB	Miway	22	7	role_1	12051271525
6BoZYFkjgwxaS8xEuK9ij5	808 Melo	22	8	role_6	0
2JkR638Ff6KLKoUUar4AMU	Nax King	22	7	role_3	1865442442
5FizNUi0Rn6ZR6cmXL5nts	Reelow	22	9	role_1	3901143178
2JvFjNcgQLkeH3EKEwhyLS	Cosmic Kid	22	7	role_4	4365769052
24TysayU0G7Wp3v85zpOmL	Kollision	22	8	role_0	74305993
7m8XbZrzXCcLt6stk29P6N	Pvni	22	10	role_0	286
5qjZfbkr8aFI59GczLw53s	Matute Sureda	22	7	role_2	366162707
0r37XE11RVqlMufXkjrmTx	Genio Producer	22	9	role_1	242621427
09Dc4cT1x21mS1dgxQGbnG	Maiky	22	0	role_4	2430478892
4Obfe35qOZ6JZmezYo8K0v	Maxi Espindola	22	1	role_5	4642624125
2UELoJlr5Cs7mKHqFIx4JK	El Papi Micky	22	0	role_3	27002811
6DBI9ca9PaSJfKDOwbRqhm	YRN Lingo	22	8	role_5	129894868
4sWburFBVJuegn1Gs2jQko	Matias Emmanuel	22	7	role_1	958193641
1relyDsZ39v8wnCAETwwF2	Jere Profeta	22	7	role_3	3587383647
32Wr07F2QRgBoJQAMryMn9	Jenny Martinez	22	1	role_5	2645093154
5b3QFwyL5r8TAzfmpp7Ua6	Decime Gian	22	7	role_6	2544251657
4YURkxOtE9WWvMcYrmsVRg	HiDoraah	22	8	role_2	58078714
6cK2MbbEPnefKGxuDiNGiW	Oravla Ziur	22	9	role_5	1210502173
4htqxxCTnN5A4dSrw1yfP2	Tre Reynolds	22	9	role_3	172823688
1b5Wxr0FNZutUiFTsAllNt	Monserratt	22	9	role_3	63035576
3IDSgsRz0ONWsEd56qsaK6	kid wazi	22	7	role_4	402992046
0piznXgF33UWv90PMMEf6y	HmGipsy	22	0	role_0	6764731
07BoS4zXnJIjPe6e3XIkuE	DJ Lazerk Rmx	22	7	role_2	222210561
0UanWpnn7VhxotCXTMs5GX	DJ MANUEL MORO	22	7	role_1	33859464
3jbNHXZD1MgkKEhgms5dei	Gonzalo Sarmiento	22	7	role_1	182270269
5BNVbfGIjyuFgjnZbnUJrx	Cumbia Nena	21	7	role_3	12086613247
0cvN008loU6mGFr4IiYjVO	Las Taradas	21	1	role_0	15544214694
0RA00V1O1yXoBBJTV0S7xQ	Sudor Marika	21	1	role_0	3672631192
2cJg8cxp3hoxZ875MORZe5	New Wave	21	5	role_3	352296527
7HzX50l6Oi0gFLTkdHJcOZ	Rocio Igarzabal	21	7	role_5	7048142678
1kadPi9hDBF4P2v6BfCqUX	Crazy Dave	21	2	role_2	25600812
7fRhybObNPxIN34edYhjYu	Jhanking	21	0	role_4	2294266142
2t6WrgZoZW5z6nQKr0wWbW	Laura Esquivel	21	1	role_2	469607136
2RP93AR0zJYzqQ1jcwRklV	Rubius	21	2	role_2	61494884
5QFkhK4qG4aIeYZIWg2DO8	Ashton Travis	21	8	role_0	0
7MOvauDBuzyHlLXfXeEyp5	Bella Regazza	21	0	role_3	14396697616
6LpPPlGAVJAaNqsp8n4vyu	Ana Macho	21	5	role_0	0
6vMd0J5fF2NtOHjFVUQQ6b	Kreature	21	9	role_3	974766434
0WhAfHGmEi2lPelrfzXFh5	Alan Torres	21	7	role_4	150321485
48AmrLmDOydrP86MyzmmXe	Filtragvng	21	0	role_2	2481542739
4hQ6HwJgCPtkWpPEFZmaHv	Lil PJ	21	8	role_0	103226353
7GW9M15WmdRSnUVdDEnkE1	iLuvMuny	21	8	role_2	47122248
1jjc5DIwBYlsToYhng9Cu2	Nautica (UK)	21	9	role_0	1379053
0oM2tcepZGxojGEvnYrIOD	Kidoo	21	9	role_3	880246834
5O2rn479OEZsXi3Yef10gE	Gustaff	21	9	role_1	153530272
1urRPTvrCAnAoIF8LNS1lW	Pablo Antonio	21	0	role_5	463219121
6nkYfrr95q86yjEzPR8vcK	Jholeyson	21	9	role_3	791031155
3YEzyr0z96PfIbsv1jVi0f	Dj Braii	21	7	role_2	754369631
41vJAAunDUYAg81pOkcWh3	Riley (UK)	21	9	role_1	2141655093
1SbMMEX44KntSO5SErgdCk	JUST2	21	9	role_3	248854657
1OvpVKp9dyE1GcZnxUofLI	Claubp	21	7	role_3	1679084316
6gzlN8JzimeG2QV4Q8ElOE	El Fénix	21	7	role_4	2006541464
5ccTzfu6yNonjRz8jFWzyd	Wave	21	7	role_3	229160281
0CJms5kZeUASixPB68neCo	Zetta 09	21	7	role_3	5497132
3zNp7rS9wBL85cN7RkzdYM	HL RMX	21	7	role_4	71327528
5ROiDzaCVm2Vws0HSPsO4E	Valter Gallardo	21	0	role_4	6082425499
2VvyULwYecsylfZL8NBqp2	Alan Vera	21	0	role_4	743181595
7oICntU1RMZhpqxE1CmehL	Kouro	21	7	role_2	3461508
2bAh3Pjl6JusfLvENVHu29	G. Ry	21	8	role_3	1527785
1FGK9x2fh4SkpKyL4keggY	Cuarteto Leo	20	1	role_2	281586719
3pt4SBQDDGMWhR1YNakp9Q	La Silver Chance	20	7	role_3	9776158419
0BGiSyJ9S3YV3f40x5eK3r	adan la Amenazza	20	0	role_3	6602868296
4irmOndMUq2Q9w1rJD3gVD	Menor	20	7	role_0	4386809143
1szImfbTMKwuPqhp0s4kgM	Baukan	20	0	role_4	5135805199
5FCqRgK9PqJYyfnBJg4AeH	Marian (BR)	20	9	role_0	1621460856
5PTf3CTYbKbzH785tmu3WK	Massi Nada Mas	20	7	role_0	304995878
72doet86yLQNNgEX0kA7gM	Mike Morrisey	20	9	role_1	1056859487
0DVmpGjL5wcDKpkRFmsvhA	LewRaz	20	9	role_7	605855502
62Aeb7FEgMhZqCuexbHvlp	The Clown	20	0	role_5	29721603178
3BoPm6NYFfRsuJplyNuUzf	Bryan Softwell	20	9	role_4	358028001
7vZyoqiq0BwCyDldK4VAj6	Guido Troncoso	20	7	role_1	207746663
3JAJvWWiQr0IZxpBoezxfc	Uli Deejay	20	7	role_0	428853439
7aPGojZ1i1CpRKa83QyUTq	Braydon Terzo	20	9	role_0	39236271
3DUJLgWQuLPshquQMIxFhx	Franco Giugno	20	7	role_1	19239118
2uL54ow7INgDUPqbivXHos	Frangiel	20	0	role_2	6723994755
5rNysIwwXxt5oD0F2GuBDt	Shavacc	20	8	role_0	51770336
7H76VDfRSXbQrwlD3VCqKt	Evan Bitz	20	7	role_0	0
0vl0N6jUSS2hfHX3BZEAUB	Julian Mujica	20	7	role_1	36850668
6CR0Si2W1QNhIJgy38w3bQ	Rousses	19	7	role_0	1197980957
0eGQJFvzJlWt8zk6CfwaJd	Quackity	19	2	role_3	23415938
6wQLASgP9pSMLcN23D63VI	Andrea De Alba	19	1	role_2	78267304
2YmanSRfS4h1jzPCjtZk58	Pachecho cara floja	19	2	role_2	1453359273
0CLDI7ZZQOL43R0C2yfL6V	Mala Tuya	19	7	role_3	4476953533
0XSC1LBPDY11pkjruXmVYK	Angie Velasco	19	2	role_2	5383379163
71bjkClVOdH09jhkeSLkWd	PatOni	19	2	role_2	0
3WbSY8mvIDlippmEINi72J	Peluche	19	1	role_2	114765718
01DT92d7V8fG6pRNSd8yaM	Grachi Las Canciones	19	1	role_2	1267547149
5iKGxHg1kmnS3GOxuPsTKj	Poca Plata	19	1	role_4	6491924734
6jzYBjh67umefK49gTrsmY	Vane Butera	19	7	role_3	399415457
0BToq6WJbEtZgSU7pIKuP6	L'OMARI	19	9	role_3	116696894
7xImkThMh4T7GjJlIO9b9q	Coco Swing	19	7	role_4	2529230052
41JhP6r0MO5sA8wZ246QYF	Josefca Beats	19	2	role_0	427203678
4wld5HDVMVy9I6MnPqjzFH	Ke Kumbia	19	7	role_3	35290064243
5Wx6ViOTyaB4ACjVaViuHG	Johny el Polakito	19	7	role_2	833662441
4aibx45k9itvsmaaobvhya	Christian Nara	19	11	role_1	6576681
22aMI6KbqOX9MdtGK58fyY	Chinonegro	19	9	role_0	0
25pgiXH1oj5pYmasjenRtr	Ben Murphy	19	9	role_3	441358729
5PHDVE30e9FnYScGAsqgrv	Crucer	19	0	role_5	105962968
120uxktRzKDFRelHPX545F	Alessandro Diruggiero	19	9	role_4	104930681
3M8bulps82wsKgS3DBpx1m	Jamie Coins	19	9	role_3	139404978
7DBeFeXHrHygx9GcJueqzB	Dolly White	19	8	role_3	53493917
1Z5ioQRLmnIugAeTbZCORL	Italian	19	9	role_1	517417737
40YdQz3LAr4axYbnSa2lbf	Yael la Menor	19	0	role_4	4309358477
6BcQrHQ1WLBJjN25BK5BXX	Ama	19	9	role_0	8
4lC4PFEPzE3zwSqeLtuY0w	Pedrito Vm	18	7	role_3	93099778002
2uot6fY5M4c7qyfEloSoV0	The Panas	18	7	role_1	1971979001
1iP9v6D4Y1gzDkLLmFYccz	Resk T	18	7	role_3	1014734571
7FqD7vZX9rr9O2PZS0XXo5	Ibai Llanos	18	2	role_2	704312127
1CZbIPygQCwt3nahz4XOXb	Kapsul	18	7	role_0	1140741096
638YptdwVSImAVaR5aUagq	Kennat	18	0	role_4	1433427305
1uIvpu41Xy6gcXSoaY3mr6	Duki	18	7	role_0	3246686107
2W0LCDXmrMO7acenLvkxyR	Yungness & Jaminn	18	9	role_3	71808957
5Q2x75NUXnoDOXCKItVxZ0	Slugg	18	9	role_3	681586354
59EMBN7eiOECiRgEyM9LeJ	Jean Pierre	18	9	role_3	7614053
6AVF4bA0nOd7gAe6I6DDVz	Moreno & Prieto	18	9	role_4	1723566861
4ZFQYgdqBZqxUP0MAlswlJ	El Sobrino	18	7	role_0	271279541
5CnLwWTK3iavHh2JZ2KEx5	Damelo	18	9	role_4	1943277446
3wgghSRJ0p9lOfHiE9D1Y9	Jose Alves	18	9	role_1	61160565
4E7qNspFdzjgKmY0EezS3N	BKLN	18	9	role_6	1814532025
3JmelOza2qx3AkdwZk1ikr	Angelito el Wason	18	0	role_2	249903322
7mVBEIWurgamBMvkIZREGl	Instinto Music	18	0	role_2	62956444
0lJnzsWsM8QkTBEk3JYtSv	ELTE	18	9	role_0	0
4oK3BXVZ6NDf8bwGczI2e0	Juegagerman	17	2	role_2	1036966659
0TZaiN8rpKYCdoHnKvGvtt	Luky	17	2	role_2	149573
7dRxUG1dxSAF3VMR2p7hoW	Animalize21	17	2	role_0	427203678
4n0cPmPnnK1FvGXAzKM2UT	Capitán Gato	17	2	role_1	4448947629
6DTSChtNao6SMQy2EyTHyA	Karen Britos	17	1	role_4	441451074
34FMM4y7zoLT83hS2JVXrq	M96	17	7	role_4	3186160563
4770WxUOyJMOJ1CHiZi2d6	ChaseWest	17	9	role_4	2379123809
4xvZV1doxIE65qBUGDfcUs	Bryan Fiel	17	0	role_4	15775879895
0HIHbf9GW5m1z5BMV7yy0j	Gantel23	17	7	role_4	1502664323
6bp8Pr0NBvuaJrumeQEmYY	Vlada Asanin	17	9	role_6	0
0ePPxl04qm9B08uPnbBmpC	Cita	17	5	role_0	0
7oUcjEyYHB5YeJwMInDTO8	Res3t	17	7	role_0	28396241
0kER6HwNAQQBCrJcJvVeug	Verónica Ávila	17	1	role_3	0
10GLvmYTXJg00ibbVqpner	Pvlace	17	8	role_3	0
3qA9kPh4debgsxnYxoqMwT	Cristo4L	17	8	role_0	33366506
0gwCVstfKWPEMibFf3MnyG	Alan Nieves	17	9	role_3	230098549
2olv8m3Anotn9W5UZJkJCi	Marcellus (UK)	17	9	role_3	131299687
3Wa5DxLfXeHvVlpClEkCg9	Diego BR	17	0	role_4	985886069
6KUSLPXO8e94sZWVksv4nn	Sebastian Ledher	17	9	role_3	46480773
14OsHv0CEqbpHzoYonFLeD	Javier Light	17	9	role_1	1148031387
3hqAkng6qZQZCkLkAFZSdf	GruuvElement's	17	9	role_1	688301576
4kJADEfmcYZAHfXzvIfg2w	Ramin Rezaie	17	9	role_3	156489747
6AShaEivJLSXztSNG9S71l	Stoop Lauren	17	8	role_5	102917403
28wNCIXgZlnHFjaFJexUYW	Merxelion	17	0	role_7	23296153
5YTcIjhh7GFjC8tEkeLnwQ	EIRON RMX	17	7	role_2	251615605
5JZHiOXHlWkp1DgK4q7V9g	Mouvance	17	11	role_1	6942758
0xMIPUFXXHogq9R3yms2tC	Manumi	17	7	role_6	1334760696
1A2ygx3G6GR96LVXJitbEv	lokate	17	0	role_3	111091663
5Qg4A2TQVh8Cr9Jx19FpRf	Puff (ITA)	17	9	role_4	1175157739
2HT7qxqRvOsraxUtEuNxSz	Tito Yons	17	7	role_1	181380737
0dw1Z0fiT2mOYzTXIaEaUg	King Savage	17	0	role_3	33421599
4uRB9m8Y8tHrW1lwvV7RJ1	Agustina Palma	16	1	role_2	258885955
2KduhXQDvxmX2ucuOXZjwM	Maldito Peke	16	7	role_3	672234599
0PvdPnmTg2jGi0AJlNcsfl	Esko	16	5	role_3	1109048
2aSzsqZhGzw4u0HTdaddli	Pimpe Mourtha	16	7	role_3	904538586
0sV0tZNMdMNk5J5wG4FRKN	La Mano Rancia	16	7	role_1	20349072
1fN7fYrsFplBYEOOVxvAvK	Diego Salomé	16	7	role_2	135715876
5Gt0WxsQuknM97VTKE1Ye8	Krudas Cubensi	16	1	role_0	231559321
7nJqi6WEHjUFZanHLslYqg	Christelle Rosette	16	11	role_2	598748
0Z7DuTrKPkljJP0O9eiiVJ	Martina Chanell	16	0	role_3	3080116071
6hMxBHVIRXtr1njOIOv8aS	Gosts	16	9	role_6	2771998
7egmnoEETst6pdndMdXjec	Steevy	16	11	role_1	7715318
3CIXyIrNkSUBFRQdG6rdGb	Waitz	16	9	role_3	56403903
4hVT2JQAKIw9KRx2nb2fQp	Pablo Tamagnini	16	1	role_2	237734104
06r0jaCemLt9ybexigfHcY	Conti	16	7	role_3	539727566
641cyeD2pYSiN1ibwnWFV0	GoldTade	16	7	role_3	343136644
0TQwhbavW288eFTFenPeRa	Napo99	16	0	role_3	9782693709
1zJdj3dc408dPEvRhKLy3R	Hermann Fleret	16	11	role_1	7928713
2plShqOnJ6GSuKKEpq6yiG	DJ Lugo	16	9	role_1	37823796
7fPyXv7KvNewKz2zccHKJW	Ssero	16	9	role_1	79604098
1KUnCjBj9GNvfjjZWKyogb	guerrA.	16	9	role_2	43906365
5WYLvMh2pP984cxGlsvwKv	Joe Diem	16	9	role_0	144965029
5NO6VphyNoUsGzSLsyqq4q	Ander & Jey	16	10	role_0	0
7wCVksuAWO2Tu3vSNxP5Vo	Lil Soda Boi	16	7	role_4	316307812
2n3hK1QBT8MPx8cRRaQiqN	RiusPlay	15	2	role_2	629529418
3Tpt01jawwzcAPkrjNLR7g	Nurulez	15	10	role_0	0
5QXX3J6vKeAm8sQ3tyJUy6	Pase Libre	15	7	role_1	2115644817
5OvxIgwOZ62eRpQIyiJtrY	Mal & Quill	15	8	role_5	224176278
563Fd8922vNPSJdXDFrvUs	V-One	15	7	role_3	528051483
1jtZB974Eovn0u6rAPFI5k	Burkina	15	7	role_0	0
4TAkVB7Zp91gNN57Ohzywt	Julian Collazos	15	9	role_4	898036058
5uCYzc7VxXXN7CmbQzdfIs	Elian  G	15	7	role_0	2032702663
2Opt7rOoRZUD0rujGcGqGL	byeduardito	15	0	role_3	7111803388
1x3h782rndvyBIsITAocXG	Bizza	15	9	role_3	232151887
1J4u0Na7NMQnJkyqWKyWTJ	Sync	15	7	role_4	1440400199
21PpJbt4mAcfWxsv6Ka88d	Javha	15	7	role_4	700083073
0KsXluhoKWlX4XreQgg01v	Alvii Ferrer	15	9	role_1	19190395681
5X7YJ71kiNq3cBrlsGIo7d	Johneiker Barajas	15	9	role_3	365188118
7i5xJwI0h8dzD7Z1jKiTWr	Maikel Supreme	14	7	role_0	6000205
1EmTPPFUkS9ZTyGF1mVIIz	Paul Ferrer	14	2	role_0	427203678
4OqzRJjjEDJV6af2ttYFHJ	Zona Cumbia	14	7	role_3	3013681081
0uZU2fRrhzfdHBsvJrTGvT	Vegetta777	14	2	role_1	1612374103
1fm3K74Q8MfYrxVBevMfUi	Brunenger	14	7	role_3	914535644
6N1PGJ7W4qloYl5hLLMnny	Luxury Tax	14	8	role_5	162119918
6SRj4ID0x5G96xXMG0knZF	Rone White	14	9	role_3	214185931
77JU51aCUZReg3WdkCByB1	Alessio Bianchi	14	9	role_5	36071261
6AOa2n7e1w6OfZTijrvuZe	Lil Thom	14	7	role_0	690058821
5d2uyas8OO8WrMzDyCLJ7y	DukIA	14	7	role_0	86335401
7CzMgJiLaZZFo7nmczLbBm	Sandra Nanor	14	11	role_2	10071588
4WnQ5jwWJqzFPWIY4ehuGk	Fiaka	14	7	role_6	3877164242
1vTChhKXYjQ4464EGfV2xe	Gallo Peña	14	7	role_6	0
3GHqjh3fqYcQ5mpYjPGyF3	Julian Serrano	14	1	role_5	1210383695
7n0DQFWxlcRBMF5TbW80MF	Josh Kalker	14	9	role_3	10492292
6qa3IMR0SlgJ5C53rr5VcR	Tomas Bisquierra	14	9	role_5	56512847
7HW35ytaUKrvvpGoL9wYOz	Max Fernández	14	7	role_2	3286061326
7GUeV12nR6OPePvuGGIn43	MEEN	14	9	role_4	786622456
5WjftD9KUSg7NfkPwsjzeo	D-Cumbia	14	7	role_0	21499354
3ihnywVzkqr6nZ7sb9Z4tr	Nati Ferrero	14	7	role_2	51250328
0h0C4qZnEzpWTefZrITO0D	Marxiel24	14	0	role_4	32139131766
5NfxtcxfafVd11XFFfYKFp	Michael Kilkie	14	9	role_0	1
4SkjvCfwwXwqqEP6KrVh9m	Akim	13	5	role_2	19664701
1aJdCPGfjfkrcxXCR1ah6W	Ninjiizu	13	5	role_3	2142271463
5SETXxt4h3XsZONZRoodOz	Armez	13	7	role_0	0
0MkYqs9CaYOelt4rdnUGyv	Young Crazy	13	8	role_3	0
6yPSMNZexTEiCSTmc900Kz	Fili weyy	13	7	role_2	401760713
2PEZMF8NDhtKTFLi0vwOts	EL BRIANN DJ	13	7	role_0	0
0uYLBWXJfkRHMOklUkVT3W	Laura Miller	13	1	role_2	293458004
24SXOMNAe3TX2WAODUOIqp	PedroSSJ	13	7	role_4	138975687
4sIKMg1tATCrpQcmDStU87	Ruddy Gustan	13	11	role_2	3082946
43wS6WwA6uExrmdyXLIFni	ASAN'S SECRETS	13	7	role_4	3007073422
1VY8rr16Fj5C2rDUnDVCE0	Niteplan	13	9	role_1	519539699
5ryO0Jb1Lgr8knFXONHld2	AG Swifty	13	9	role_3	1732839
