id;name;popularity;followers;d
1g31gW7m6FH9LljAfobGh8;Marcos Castelló Kaniche;35;38506;2
325zdFw59lq0YHEmd5rWtk;Ezequiel El Brujo;47;59290;2
0vOORe7cIa49Egvl6QUVt7;La Groupera;38;58105;2
75ykMrcaF4136KUIbcxBP7;Los Lirios De Santa Fe;45;76081;2
0uITrMC16Eg9bbPu0PNfzk;Grupo Alegria de Santa Fe;34;25960;2
7v8veUQH2fro2QjkOKS7vB;Coty;37;30750;2
4mG70wQ5qWBs9GogyP7WuM;La contrà;38;29593;2
61wjkDrxSXXH1yUOczhJmT;Sergio Torres y Los Dueños Del Swing;39;28994;2
6Ad4wUgOdnilbCYA3lzt9P;Los Bam Band Orquesta;39;45629;2
137pHEZ9U76r4ouXTa6Bjc;Chanchi y Los Autenticos;38;31581;2
5eHmtjAF9bKZWmaP3GFQyf;El Combo 10;29;12547;2
7vnM4YuUSEpsH03GI0FCRk;Kaniche;35;17615;2
6yX2GzaudljEEBKfMZpOXE;Coty Hernández;44;51222;2
5R8NeeSoWnyXhaUffi1umV;Charly El Cumbiero;27;16479;2
3OSozwQXzKD9PY3M4hfkEW;Grupo Green;42;78352;2
549gX84eSqoYRJp8BglJqy;Malagata;41;103782;2
2e4Y8l04wLXmQhffiFOV0Z;La Clave Norteña;32;33301;2
0LOfrH82HIHcCXk3eFF7og;Grupo Karicia;40;108602;2
4OeXcGvSUYN3eMgy73WBtd;Karicia;38;74543;2
643YpbScVr0u07i276NRiP;Los Chakales;38;49745;2
75mIeyYiajAsiAMo735gr7;Luz Mala;26;41492;2
3IbAQiPGvV3aSwvYBMo3o3;Mensajeros del Amor;35;40716;2
4waUZg7jQgyZE9odZgglJy;Los Dora 2;35;45504;2
5QIWtUlIArR9rUtUHYsgQf;Emir Abdul;7;2933;2
0Uit4gta4PrT7HvUe8W2Xo;Natalia Oreiro;42;73745;2
1pLLfmio0DjpkwVZT91tXZ;Dani La Chepi;10;11904;2
305uX4OPy99KGVU2dhE2AF;Camilú;29;11354;2
0aJgv15DVDKvr0yWb5BzP1;Mery Granados;36;52786;2
2wMN1UAgISJA8yQusQL18G;Silvina Moreno;35;45430;2
14lvrkdaXxggonwjKZpePM;Chano;53;239513;2
1VZQhmsaBc4voNvRGvFUgK;Salvapantallas;44;126532;2
3rRWzsERkCNBl27Nih029a;Connie Isla;34;48104;2
2XVoz4hoXgQ3C2BTGxl9V2;Juan Ingaramo;49;73448;2
3XBw8ImFEo86mEB2dYh0vS;Zoe Gotusso;54;122032;2
4DnisEwhpsBmBcyGvxRske;Daniela Herrero;34;35105;2
3RjEsHMavgMDeD0sOUe7PQ;Mambru;31;14293;2
1O3jQItsBlBvLYmCmYfaIQ;Valeria Gastaldi;9;4678;2
22VUe746vXyJsJZ0ddTkRi;Lourdes;5;2514;2
47DOjktSX29lKnLkLitDL0;Verano del 98;25;13757;2
0clI3FNathFRTLZtWzZ0sj;Lowrdez;7;582;2
63xFjf6Ww22O5gHrBP79G9;Marcela Morelo;48;72750;2
0uYLBWXJfkRHMOklUkVT3W;Laura Miller;13;2600;2
05Klvqj5exVURUN4MSUYUW;David Bolzoni;27;8920;2
4hVT2JQAKIw9KRx2nb2fQp;Pablo Tamagnini;16;3774;2
1DbNO9pwS4AzYbWX367Pvg;Emanuel Ortega;27;9771;2
6Fpkfhpwfjchxp64zSxa6j;Virginia Da Cunha;4;1853;2
2lGDcAHKL7opdsukyX1NwV;Reina Reech;11;2290;2
6jzYBjh67umefK49gTrsmY;Vane Butera;19;12519;2
3GDDrbnVlyfhi84cAVaZ6w;Poli Sallustro;12;3968;2
68605Nj80pgfMzs2fr8fZs;Valen Etchegoyen;23;26648;2
0nDw7H8W4oU0QPzL4LC9Aj;BAMBI;31;13710;2
0gcn3HLEtMkH06w4GUxzG3;Erreway;50;269052;2
7dtC84FkhalFSKToofOdOv;Floricienta;57;221206;2
0sWXjCY0kr82ebnmnBbXzA;Niní;1;11988;2
4E7QzpIydJaq6JZkq2aaTx;Mariana Espósito;32;3196;2
1QHYt2boAnZu4EW0Iu63EV;Patito Feo;41;38213;2
0RA00V1O1yXoBBJTV0S7xQ;Sudor Marika;21;23596;2
4pFUriuYqqAmBCvqF9o6LW;Sara Hebe;43;121665;2
0cvN008loU6mGFr4IiYjVO;Las Taradas;21;31046;2
5YyaDaOco3I0zoLtGxDM5K;Kumbia Queers;27;36581;2
1UmyLRbgkEd90qEvMECEzk;BIFE;30;17117;2
4kkuyWmpashrooyOFvHX2m;Chocolate Remix;25;32729;2
7pTTcZQa4DzCKdoyuiPfsq;Rebeca Lane;38;70535;2
5Uy8OMbe8iXQFXQ3qlaYT5;Tonolec;32;71320;2
6Saxi5uCjuMzIGcqqvTumR;Fémina;42;82554;2
4sJIwgaLC0VVZpK3LriAtT;Sofía Viola;31;35017;2
6jCZSq4NyG2Ry0LyKHqClp;Paloma del Cerro;35;41591;2
5Gt0WxsQuknM97VTKE1Ye8;Krudas Cubensi;16;9760;2
1nm9PdmvzPXJmIlMOk5XLy;Marilina Bertoldi;42;119931;2
4soieU4IFUQEcYULczxzFa;Paula Maffia;24;15794;2
0B6mwRbxKrvUvklMk9571H;Churupaca;40;79080;2
0Zq7qMNo2UXDat3Tzf0x2s;FEMI;34;32263;2
4VKHNaUBImLsxPOCdG5Mwl;Mimi Maura;43;77876;2
6hmj4qPtup6hMVe7V4YZ6S;Ana Prada;34;48264;2
7f4QZ3v32jtmstrh7VHfJL;Lo' Pibitos;39;88854;2
4Obfe35qOZ6JZmezYo8K0v;Maxi Espindola;22;3991;2
563Fd8922vNPSJdXDFrvUs;V-One;15;9882;2
32Wr07F2QRgBoJQAMryMn9;Jenny Martinez;22;1950;2
1LZJe6OocOFbQv8zPmwyqE;Nico Domini;7;3227;2
3GHqjh3fqYcQ5mpYjPGyF3;Julian Serrano;14;1528;2
2vmFTQd6W3KLXEkLlH0RV7;Looking Up;8;10108;2
0E8wKk7IC4Se6Z3gS7S3Uv;Brenda Asnicar;32;22164;2
68uvKEec0mxoTo4cfAX6mL;Love Divina;5;6845;2
01DT92d7V8fG6pRNSd8yaM;Grachi Las Canciones;19;16518;2
4Ko51kAgef2jfpHB1Upgto;Willie Lorenzo;9;1252;2
7sa22fUS0lGZEDbU7LwgcL;Otro Mundo;1;242;2
45GqX9lumsSeP3YP2B4E4O;Franco Yan;3;572;2
0DVbTLzZe781o1S5DD2zmi;Flavia Palmiero;12;2850;2
2b9zz2TMaqq9Lp7QFJPf3m;Las Trillizas de Oro;10;1446;2
5zKxuayFWVvBS3GkdWF0nD;Florencia Bertotti;39;14475;2
3uJCc4nUdN85RXQd464mSR;Benjamín Rojas;32;7041;2
2t6WrgZoZW5z6nQKr0wWbW;Laura Esquivel;21;12273;2
77wgWPuH3GeSfw8L1irCfp;Rey Sol Marquesi;11;2170;2
6Pn6JaKepqMkmfOXshe2tD;Isa TKM;31;57226;2
2weGfox1CWg9HmmwDgcjey;Marcos da Costa;30;34112;2
5XOiPMOBMDm4AYCFRS1e0j;Vanesa Britos;30;32874;2
0annXurxTVJKs4QqOqdwGR;El Gucci y Su Banda;28;21571;2
7o8AoozgIFAMG5aW8CLKIS;Fran Rizzaro;0;897;2
0NAzHtE2ceqgTPJZfrhzG9;Plastilina;30;9632;2
1bF0HQl3QGFFjSgwNJJdfm;Cathal;3;129;2
5zCHPGpPQ2ynv6fRTooEqO;BZT 96;3;161;2
3jPJcasq4YMX38wdXtk89m;Original Cast of Días de Gallos;10;240;2
7H76VDfRSXbQrwlD3VCqKt;Evan Bitz;20;179;2
4uhBMMi6zQWCCGAjNvnrYM;Luciano Vicchi;2;180;2
0RlibgJa8rtPvVn415J6WN;Malena Villa;36;29493;2
1lapQeH8MRBluX1sSUEgeg;lisandro skar;39;5457;2
73lBjMjlN5WczHNWLIIVee;Zenon Pereyra;35;4939;2
3zoMlg6gx6K4NcGE15qtCF;Santi Celli;36;17781;2
5bOm9wAui94GDhPOCKgmhY;Clara Cava;37;28727;2
1jtZB974Eovn0u6rAPFI5k;Burkina;15;2071;2
09mGQqsZ1C5wVCsjycNaIg;Paz Carrara;33;15365;2
31BzLsWVOEfGQTDIe6atC0;un muerto mas;41;7922;2
0ZKOg8uxo8RyVipQzpuX3X;Bautizta;0;104;2
6GEaxHZNiogI175zUr4KvH;Axel Fiks;48;48280;2
3yYiftL3pMw7AyTLfsitUH;Mia Zeta;12;1890;2
5gLLotXhk8QIBIi4oxaFmP;Eliana;34;53470;2
0m9DkJFHFXq3EUJqfWhqRX;Floribella;31;88194;2
4DOlsUBpxw706SXx05Xoi2;Xuxa;55;159297;2
44cnJJakDDnBCn5L87ew7P;Trem Da Alegria;42;68670;2
7foL7iozSjTIxo0C7331Ps;Jake & Blake;3;423;2
0vIbwkT73hsnu5W2eZxYBv;Aladin Será Genial;4;2225;2
5DeX42pr2TilrnsUgjG8D1;Chanel;58;115157;2
2z1MpPojFcvxYcEAx0lT6w;Vicco;57;75858;2
16t23tANCHuuAN0yPqBbA0;DePol;55;22216;2
1IF5pf9iB2D66RVVbuFSGP;Mozthaza;38;109023;2
6jz0DkcaOtGlaNOA67rzIU;Sound De Barrio;50;69045;2
1zfva61BSFsTwBdLkMFdcg;El Perro Original;5;90280;2
6QVEWdYtBkaJcboEtH5FeB;Los Turros;43;148607;2
0CTsAQUsaIlOzhY4wOaaEQ;Maxi Tolosa;44;24561;2
13t1RROs40VnX8PtMUnBqc;Eugenia Quevedo;57;82072;2
4L0qUjWxrWG3vjYu1sasHN;Lisandro Marquez;40;99360;2
3UdkBrbQWdMoMPI4XATTC0;DesaKTa2;48;20371;2
3tkCQ0W9ITi32E2ddBdU0M;Simon Aguirre;42;20227;2
2iRVMe7HOINAwwEpGCU2mF;Eh!!! Guacho;43;95674;2
47h0Mk4rvGqKNCDxIObxX7;El Verdadero;25;52340;2
4OqzRJjjEDJV6af2ttYFHJ;Zona Cumbia;14;10587;2
3h49aMKOWPOWA30BOR5gaf;El Judas;30;68904;2
39TshGQ7RY8nYrhILYRT1S;Linton;54;4238;2
7JwiKwvicnP4AkPB65Ds4Y;Moree Neri;46;1972;2
348pk4o3EhKmsSahzuClSf;CA7RIEL;51;192745;2
2Y6AtL4xQFvg8nroRM3ZV6;ODD MAMI;38;44723;2
3ou3XMRNmyDSy6gnC1bSgN;TAICHU;49;150825;2
4G8DaRnN7oPFkEJXwX2i94;KAKTOV;45;208118;2
6FWTqLIVK9jjMGcNJnF7xE;Broke Carrey;37;16963;2
0yjlGMMFuIci8JCTAOb2AU;K4;32;19805;2
7fxj9VjDxGpHfOPEkgxm6e;Ale Ceberio;35;84946;2
1IdEyhu7jbsFcwnvUrdOad;Walter Romero;33;93391;2
7tqwTqZQXmwtlvj4WdsGUe;Banda Express;27;65914;2
5VqFyx1HDLsbf0bAK0K7Oa;Megatrack;27;44513;2
4arvU6IZ9iiulbCZPiO1GB;Pelusa;39;62325;2
09uueXvOHlHbzABqbbYbwT;La Banda al Rojo Vivo;33;71213;2
5b8ySdgbXw0H8TPKUse1QA;Banda Registrada;40;104592;2
1kfrmHoRbXekpUf2iM6zBE;Magui Olave;43;28684;2
6D5yvbvtW8ogLKkNWFsDDv;Banda Mix;46;17939;2
53PMMY1sInP2hfK6TzIijL;Chebere;40;67354;2
3ubn21gVCIaOkzLm5Tegqj;El Negro Videla;28;43496;2
2irvIOnNBtm2lPHz9PyUVh;Claudio Toledo;24;31425;2
0HhAQGZNZAvnu9RZQOTetx;Diego Olmos;35;20954;2
0d2A861NEFqVpEogrYewVJ;Miguel Alejandro;45;90185;2
625kGlmcaDymYRSEawXlI9;Pitty Murua;36;27650;2
0l3lrsagH8oE0CAkXdyNMI;El Turco Oliva;27;19850;2
2ao7Jx5TiinWuCtz6Lig4g;Alcides;42;24667;2
1y54m0q1LQZ4kGhf7ZZFKd;Flor De Piedra;41;147666;2
3HOkZ1yVuMiVJeH1sFjMQL;Meta Guacha;42;177827;2
1FGK9x2fh4SkpKyL4keggY;Cuarteto Leo;20;28692;2
5Gc3h7r4iV94WZYozevgYT;Cuarteto de Oro;25;15071;2
1iP9v6D4Y1gzDkLLmFYccz;Resk T;18;9513;2
3pt4SBQDDGMWhR1YNakp9Q;La Silver Chance;20;10159;2
1fN7fYrsFplBYEOOVxvAvK;Diego Salomé;16;10819;2
4fm91WHfatG2XsEGyO0mNO;Chimpan C;8;19523;2
6wuzNUAcMay9iseGgrRzAQ;Me Dicen Fideo;23;25902;2
2pCYP0x4PaOGhuOCHVzTjp;Juan Quin y Dago;40;22070;2
08IZfNBMVw2bwFkTRY404C;Lore y Roque Me Gusta;39;31460;2
5RDHCtwFu9tGeKqTdtd7LM;Papacho Mc Caco;40;44759;2
214I4pFYN6o8iAN4shhZHK;El Aspirante;27;41212;2
02AwBRpMnDrozfJcOnFOaY;Corre Guachin;33;70849;2
4M5Vh0ScxwcwW2nld4pLkP;Ilimitados;4;3515;2
1LUSs33lIrjmo5XTgX6Yoo;Los Wachiturros;40;80325;2
1VAc90Avnm4J5j2cYu5RVB;Chulu;47;24326;2
5aJWEc5r4loyrMRAXgPxsh;Ronpe 99;48;63873;2
62zZb3lpCFBqLDjMccQgND;T&K;49;99752;2
0N9TZYLIcufVLj5eQl5GLm;El Triangulo Estudio;45;73606;2
38PVRkX8RixC7XuDRltJpN;Linyeras cru;39;46457;2
6FIeC9f8qjVNu7xSj71jzW;Tian vck;40;32288;2
4MOX8I8Ot0wUu4Sochsxrt;Oney1;42;18962;2
7xOdvTU36ukQogPl3rDr99;Em3ge;35;4451;2
4Ohr1XPB2qzNiiWRJlelPO;Flaco Vazquez;41;35943;2
1Q7Mb4V2AyesfYGOVopT8u;VisarraSSJ;31;18535;2
4jIPjVHNkAKmqfWjfwg960;Mike Southside;34;66391;2
7zrKyjlv5C1kp9eoJwG01J;Molok0;39;22362;2
1uIvpu41Xy6gcXSoaY3mr6;Duki;18;2509;2
5KtWhDA9fKakVjoUdCeTym;TrapArgContent;5;3151;2
4WFwvZ4L8FZbt3qubbQJS6;Michelle Maciel;67;133756;2
4UqfXEVibVEPfoopm7Pduc;Los 2 de la S;61;346597;2
4kJ2OBSNasUA4yOT5NCfCl;"Luis Angel ""El Flaco""";64;491541;2
4A4qYy2jK9DDN1OHV0nLkH;Código FN;71;983715;2
0mA4dkNGiN4fqTBi2SLlAv;Edgardo Nuñez;76;1458592;2
5eumcnUkdmGvkvcsx1WFNG;Tito Double P;75;507824;2
1ZMJSCQw8DIefcLb1FIpY0;Los Dareyes De La Sierra;75;884007;2
5TcnuUD5MHBfd1cO4kweWD;Alex Favela;71;97155;2
2Oc5k5AzcBOoH470jTgZzp;El Frizian;56;38170;2
0my6Pg4I28dVcZLSpAkqhv;El Fantasma;73;6016986;2
6JoYL9QYbdgPb6EuE5J2pC;Gerardo Coronel;66;1303450;2
3hTffafUYLLgO4yuPAxb5U;Lenin Ramírez;67;2987167;2
4jogXSSvlyMkODGSZ2wc2P;Calibre 50;74;10759484;2
0vjeBgTzYTwmYoVySJzXGD;Virlan Garcia;69;4194163;2
49EE6lVLgU8sp7dFgPshgM;La Adictiva;71;5599735;2
0XwVARXT135rw8lyw1EeWP;Christian Nodal;81;14104426;2
2C6i0I5RiGzDKN9IAF8reh;Banda MS de Sergio Lizárraga;78;17106321;2
4J13m9IZh03PEhoxAxRhXO;Gerardo Ortiz;72;7401409;2
0EocQPg9ycs21gcvaVm9hh;Joss Favela;57;1396603;2
5bSfBBCxY8QAk4Pifveisz;La Arrolladora Banda El Limón De Rene Camacho;75;6351165;2
4LFOoXhMhnq9U8VsZkSwxl;Edwin Luna y La Trakalosa de Monterrey;67;3655779;2
0DjAjUeZwSixK0dRwplBXb;Alta Consigna;61;2663323;2
0elWFr7TW8piilVRYJUe4P;Natanael Cano;87;10891287;2
3Me35AWHCGqW4sZ7bWWJt1;Xavi;86;2183437;2
0XeEobZplHxzM9QzFQWLiR;Eslabon Armado;78;5245989;2
1Q6SZxTvaE3HhslV0iXbI6;Herencia de Patrones;68;2144304;2
44mEtidu0VdRkIqO4IbkNa;Marca MP;68;2289560;2
7DkseLyOZrdRjCuoWFtqFi;Edicion Especial;67;1317332;2
6bpv92ES2Vcv2OKA3DAhgw;Joaquin Medina;71;19299;2
5NUPPRjsbXHNyVDrUESYeh;Grupo Arriesgado;67;983176;2
2Dlvgi70UoJJicfKgoW5Vo;Grupo Recluta;63;1035535;2
1glBi4zyzqaSQoy8ReU0rz;Grupo Los de la O;65;1219453;2
6twEaJ9RPRYiCmWapjG8xh;Tony Aguirre;73;505300;2
1Zkxm1dM3HI3QkTmxUEVQA;Los Gemelos De Sinaloa;66;728740;2
04mzq9GH08zOBRdV2gzmXm;El Padrinito Toys;66;268577;2
6r92NGrlnmNvFJA9Kl0PAx;Juanpa Salazar;61;300316;2
1yPvnL2XGGehNiOGWzcAAG;Dan Sanchez;68;568025;2
4aWhlVjiUjYHpVWBPP8AFc;Grupo Codiciado;60;2080578;2
4bPiOPI4V99cepEftvBYak;Banda Los Recoditos;66;4313899;2
2wC90WSKQd0BvdxJZ0mObr;El Komander;70;3696655;2
6PH3FLQAxtqYy46Zv08bpV;Ivan Cornejo;74;2188592;2
34nbQa7Hug9DYkRJpfKNFv;T3R Elemento;68;4327696;2
3CAhiUHkUYT1mFtVHM9SHA;Valentín Elizalde;68;3242878;2
1DA8SLXtp8MMVpgaOWzMQr;Chuy Lizarraga y Su Banda Tierra Sinaloense;61;1605567;2
5YNi3BopLa4XtYRtzML80L;"Sergio Vega ""El Shaka""";64;1238632;2
1lQO7ePBTp5yOfVK9hicoJ;Fidel Rueda;64;2843888;2
6AcOTCYBMvjKYy4zms0kaC;Banda El Recodo;71;3584314;2
4stSxe6AbpXw3x7nRDsYVX;Remmy Valenzuela;66;1664544;2
0nnp7oJpY2J6yZOqtdKaWq;Duelo;70;1799241;2
108moq3rq6bm1M4Ypz0J02;Intocable;71;3641362;2
5dmU7FrmtbQaSzIvGsE4Jp;Pancho Barraza;65;3002170;2
0dXXFVCw0LKzmHFrTLUaQJ;Tito Torbellino Jr;62;1323988;2
0IoWUuXfqpkfpxBRzthHU4;Codiciado;64;498449;2
6OP8Y0UsezppFkU1hZU6EJ;El Chachito;61;414610;2
3p8PwzenE7ktd4BVFuQzMD;La Receta;62;209528;2
0ocHleb3SllGNQQcDH35Xz;Herencia De Grandes;64;162623;2
6cnl6Jz97730GUS8zEAK77;Los Plebes del Rancho de Ariel Camacho;65;4339087;2
3xNhaqwvNIAP57dWgMTP1d;Cornelio Vega y su Dinastia;61;2604390;2
0YRwUbRxrawmnBdixwJi5W;Régulo Caro;59;1785293;2
2Lxa3SFNEW0alfRvtdXOul;Ariel Camacho y Los Plebes Del Rancho;67;3839224;2
5sLCZx5RvQ1Cv6kguDLCLx;Voz De Mando;62;1740363;2
5N3AyFVEE8vJa7AZEl7nD3;Conjunto Rienda Real;62;126176;2
54Ip38xHxjz2EJOksZx31L;DISTINTO NORTE;49;14864;2
0NMJh5gFRAkN5uUsCujlCV;Adverzo;44;9624;2
2xotal8p4VxpscwCOgy354;La Potencia De La Musica Norteña;46;26055;2
4kNePvgiofm21MEs9fL7Yc;Los Reales Del Rio;52;49730;2
6uFxO15AG9aoz7MS4aQQvp;La Energia Nortena;58;222759;2
7ah7WvhVtp1DnDFRMLMTK3;Los Contrabandistas;44;41568;2
5PYRJEcuO4GwG3LEiowJQc;Conjunto Nuevo Amanecer;54;23269;2
49hvO5gCq6aWo8a4x147iQ;Los Cazadores Del Cerro;44;20128;2
3h88VTqRj3GbUd2W41ZY5U;Los Pescadores Del Rio Conchos;54;225480;2
5MEewKjCN4Dw20OFV2IGMo;Los Primos del Este;66;235479;2
4a8CXjoDXfsk6okDkq2uUW;Estilo Al Norte;45;8945;2
2XI6IohN7oiFjDjuItEtAd;La Descendencia De Rio Grande;42;67416;2
0fMwbTSqDbGyg0QgpijRoE;La Humildad De La Musica Norteña;47;20171;2
6MMoDGT2Mm3lz5sfVcd3Ck;La Fe Norteña De Toño Aranda;49;116113;2
0b4F6xrKsPCHTXEl4j03LF;Retoños Del Rio;48;170099;2
6RTbXTYbxbg4hHHwu12xdw;La Alianza Norteña;46;158521;2
3MpvMJt4nAT65etbsWnyV1;La Escencia Para Ti;41;69934;2
2Ro0uSqcQMG6L3ZRyoDEsG;Conjunto Rio Grande;51;195004;2
6DW1NmhrCCFdZbao86wchK;Conjunto Azabache;38;95873;2
0gZHnsLe1aKqOFk91JgfKE;Conjunto Agua Azul;44;147388;2
554Ew2NdutSKKljCiK3s3n;La Reunion Nortena;39;112264;2
0zM1RE17huCYfueF8Iut1Z;Polo Urias Y Su Maquina Norteña;47;169874;2
0d1jlQUtg6wJtmOVWSFU0t;Cumbre Norteña;38;75569;2
5tad25mBWSnwgjwSNVzTEB;Norteños de Ojinaga;40;107981;2
1ovPxptMcDubQ0CgYsS5hm;Grupo Legitimo;55;428921;2
08Iky6YUq0V8qKzBiNdVS4;Conjunto Nube;46;262337;2
0wCyyn2rUtk96O0ZBzgM33;Conjunto Amanecer;43;85336;2
2ZdfxuECdx0uUU8QZ0hpEl;La Fe Norteña;25;65601;2
01brs471Oes6kMnkVJBfGG;La Zenda Norteña;61;670092;2
1p2oJls3t03KjBx99Lj2ZQ;Secretto;56;159377;2
0OTHm6AFLxgeTm0gHNOuWi;De Parranda;59;84227;2
3Lo23uWs8YHafT76SEl1xY;Los Tesoros de Javi;33;14729;2
0phhTEgdg0vxSb5G3dPVsC;Grupo Zenzio;39;15869;2
7CZBDOxXPcGXM2IAoZHCmB;Los Igualados;44;59507;2
2geZEw80wwqGr0T8GKJHri;Grupo Roble;41;13124;2
6FmKCCqWSQAhxF0bkObz4b;Juan Moya Y Los Del Valle;37;8567;2
29NLE1onOSUN21rerlSHy9;Grupo Alianza;31;6288;2
74bsa1JfHvX7B7TrX7aAzI;Impostores De Nuevo Leon;45;43191;2
6ojwZd66jiZlplxrG6JVjW;Israel Morales;46;22633;2
6xCiFhON3LPyvwIGvAGnwp;Profugos De Nuevo Leon;52;34794;2
1KVybNvulpTPVOWINYyM0q;Milla 22;45;15468;2
6ElqtIfQsAkEYypgfJIjeK;DannyLux;71;1421860;2
2cmqbSrv0RSUeYRuWkqSiQ;Officialalex425;58;157864;2
5ZGrM7y0Z6yF3s9dBjHWi9;Grupo Clasificado;61;297204;2
6h5PZ6aYahlswhw0w7QXea;Hans el Oso;55;96712;2
0V10XqRWsn8EGBwzCVAE7V;Legion RG;62;174770;2
7fReOInDdj4876IaRNzHC2;Grupo Mente Maestra;56;99728;2
5aZppZ1lCv3Y09RuunlN1a;Los Farmerz;64;283436;2
0z2TqgHJgpKgAuArw50eiq;David Ornelas;53;66941;2
1EvLQTftUdMMQbOSeMOLn1;Grupo Selectivo;55;56413;2
0OpXeanba0vYnyoft00BP6;Polo Gonzalez;63;625238;2
6RPeBghYnSwGV6FOw7huuN;Esteban Gabriel;62;749650;2
1KUm2LsC3HnPKHvIoo4cKu;Ysrael Barajas;56;146619;2
464OBfUFmgwNlOBM3iMXXT;Conjunto Peña Blanca;39;85125;2
0CwDMNmupPq7JSl4uxPWV3;La Furia del Bravo;39;78351;2
5za3hhT7LLvztvz0DJG1tw;Estilo Chihuahua;40;71053;2
0A0oFtNpb7CV86uWlxjnQo;Los Avila;57;123435;2
2ArV1M689cANDANMu9OfBz;Los Llayras;54;276822;2
0A8eZ8ou3msWR8xVkJOFXe;Super Lamas;54;303951;2
3NLDQVyI2LVtQFJt8JeAAx;Guardianes Del Amor;58;789916;2
28NFZuZbEm7yzMpv1q1Rb7;Grupo Mojado;62;781904;2
4r880LQXdnpTflv3uqV4kX;Grupo Kual?;52;420648;2
3ecm0ZCTUOZSNuHX3NcShh;Campeche Show;52;208429;2
7xOvjCKtJ2rjrclwvqZXqt;Internacional Carro Show;52;231208;2
0XKgjkHamDZy6obrO52fIs;Sonora Tropicana;44;330309;2
3TQh6LXI9ADgyZJTT19TeR;Alberto Pedraza;56;204886;2
6ESzKdcEDKvhUek4ZaHruk;La Tropa Vallenata;51;250145;2
4RVNe0ykEiQN2l5FpErbtz;Los Yaguaru de Angel Venegas;31;139873;2
2B8mbONjmLnXk4wpqF5UPQ;Los Mier;60;560183;2
4fO3o7bcYWTiLssCXfGIkQ;La Apuesta;54;867844;2
4JtdkstSrg1JMMaZPWmlNE;Grupo Kual Dinastia Pedraza;46;146728;2
2T6hbG0qQTyZglPgH7UEMP;Grupo Saya;48;89613;2
4VUjAlb1nGT2FW5n4CPxwi;Super Grupo Colombia;50;177061;2
0wNzx85rLgKy0OXYhpCItV;Acapulco Tropical;51;367456;2
2vdi5RS6XV5Qy7J5GgDqgn;Margarita la diosa de la cumbia;54;364032;2
0vpwDjHfD1T65OcmvpcF0S;Aniceto Molina;55;287808;2
2nrSPPSfNesng85eRV4W4m;Los Terricolas;58;1098764;2
1orbu8WOc4EtKxQsfNNEZK;Los Dandys;52;532846;2
39vVl1HOIZwca5O4g8QQ8h;Mike Laure;47;176867;2
4VRHPqW54KVxJAhUWNKjNF;Fito Olivares;46;250084;2
4zKNSiS1LD7OT0z3hTqRE8;Grupo G;49;116079;2
4KZzz3Ri83L1aE5rNK9q3A;Los Telez;56;192433;2
7tlWSdfSZgYPvlF71FgCCI;Grupo Kien;24;84686;2
6h9B8wche8pbvJ0wiWKn8q;Los Yes Yes;48;77939;2
1ku8P7nRp6RZevarbprvB6;Los De Akino;22;70729;2
36OebUTEGjxsjUnpQhnmHm;Chico Che y La Crisis;44;101337;2
6ziEnj8UydSg8dr68C3aut;Los Caminantes;66;1926107;2
5xwugJ4uudppmOCCZateE5;Liberación;66;1233341;2
3rhO3rDk432VyAwyZnkECs;La Mafia;60;889159;2
1DniCdCPIT1pk1uot0paBR;Bronco El Gigante de America;44;544491;2
5IaAggho4F1gWHE5REe1e8;Los Rehenes;65;1113643;2
3ecREliS3Q8g2sCk40y0dw;Industria del Amor;58;1209701;2
32BLNtPX18499VCjsUiFj1;Ladron;59;616410;2
7MyUjj79oHy7I8RocrtzZ2;Banda Machos;64;1722793;2
1TCSet7pGZCDkcXCOzH359;K-Paz De La Sierra;62;1417627;2
6fBjnfeYEU3VFuQl8RPrp8;Samuray;59;595428;2
2EliUhznUrwHp1yJvhlHQF;Grupo Sonador;53;176665;2
4d4OGW8V5resuylQWT6S9s;Viento Y Sol;57;579700;2
7A0dBf6Uyh5G1rW7Rh84Dt;Grupo Libra;57;617403;2
4k62OskaTa5WApIe7p1XXR;Grupo Samuray;55;329205;2
4S7UxwDIG6o3FJkcGPdaBq;Los Fugitivos;54;527115;2
5L6QAKAkdJIPLsNbItZ2KF;El Trono de Mexico;65;1078403;2
2aHIy41xJKMsudwVFxCfoB;Xochilt;50;67334;2
5mZimqglflu3tKSaFjhGOj;Chicos Aventura;45;90504;2
1NiC1V6xc8OR1ERiIoCvtx;Los Angeles Negros;61;1011920;2
4FeDV8T2wgjzYKBamSp7MG;Enrique Guzman;52;611822;2
7jerD1mbWgyDukHAmCvdCj;Javier Solís;62;2152566;2
63MoX25vZtzCSTvRFkAsnW;Los Apson;53;220882;2
14GfQ6EEHnp1lTAWHgtcYy;Los Teen Tops;46;182758;2
72v53CufRiSyqcQ78KUQ5p;José Maria Napoleón;60;1115808;2
2lHzW2pMhRYX3ohx5lZY8y;Los Pasteles Verdes;49;617938;2
5CChYiuVrfAXbhcGtgDjU9;Los Baby's;53;243810;2
5oXtNxxScsHb1cRjqqfcMj;Los Solitarios;57;312562;2
65wmIidwFZCCoT1BUewp5P;La Rondalla De Saltillo;50;188005;2
2uyweLa0mvPZH6eRzDddeB;Rocío Dúrcal;69;4168648;2
41ESHLayJ5sDKjAOv6cMhe;Ana Gabriel;71;4005052;2
